Date,Open,High,Low,Close,Adj Close,Volume
2005-11-30,358.536011,417.472992,358.536011,397.826996,351.568390,498758891
2005-12-31,397.826996,446.941986,397.826996,412.562012,364.590057,1083931169
2006-01-31,417.472992,422.384003,383.092987,388.003998,342.887604,352926579
2006-02-28,392.915985,471.498993,388.003998,461.675995,407.993134,501782450
2006-03-31,476.410004,638.487976,461.675995,609.018982,538.203369,849708961
2006-04-30,618.841980,677.780029,481.321991,559.905029,494.800262,958932891
2006-05-31,569.728027,569.728027,500.967987,540.258972,482.045258,160827403
2006-06-30,559.905029,628.664978,530.435974,628.664978,560.925415,176038300
2006-07-31,648.310974,717.070984,618.841980,687.603027,613.512756,353909533
2006-08-31,677.780029,736.716980,658.133972,726.893982,654.265320,230560937
2006-09-30,707.247986,874.237000,707.247986,854.591980,769.204224,263463659
2006-10-31,854.591980,1001.940002,844.768982,982.289001,884.142212,63293037
2006-11-30,1031.400024,1031.400024,854.591980,903.705994,813.411011,200574353
2006-12-31,942.997986,992.112000,805.476990,884.059998,795.727905,162921517
2007-01-31,874.237000,884.059998,687.603027,756.362976,680.789917,132703333
2007-02-28,785.830994,805.476990,697.424988,726.893982,654.265320,202313670
2007-03-31,746.539978,874.237000,726.893982,825.122986,742.679688,800185371
2007-04-30,825.122986,854.591980,776.008972,854.591980,769.204224,362004401
2007-05-31,854.591980,913.528992,785.830994,805.476990,734.017090,400554132
2007-06-30,825.122986,992.112000,795.653992,923.351990,841.434509,653782981
2007-07-31,884.059998,903.705994,658.133972,884.059998,805.628357,866347657
2007-08-31,854.591980,893.882996,805.476990,854.591980,778.774719,493763431
2007-09-30,854.591980,942.997986,815.299988,844.768982,788.034973,1015059413
2007-10-31,854.591980,942.997986,766.185974,834.945984,778.871704,1855664073
2007-11-30,834.945984,893.882996,825.122986,884.059998,824.687256,476676775
2007-12-31,884.059998,884.059998,618.841980,697.424988,650.586487,773476798
2008-01-31,707.247986,785.830994,677.780029,746.539978,696.403015,637219600
2008-02-29,726.893982,756.362976,579.551025,736.716980,687.239685,503316590
2008-03-31,736.716980,746.539978,618.841980,667.956970,623.097534,638163836
2008-04-30,677.780029,942.997986,677.780029,942.997986,879.666992,2208512247
2008-05-31,952.820984,972.466003,913.528992,942.997986,891.668335,1086262478
2008-06-30,923.351990,952.820984,854.591980,942.997986,891.668335,3348373
2008-07-31,933.174988,942.997986,864.414978,874.237000,826.650085,1341318
2008-08-31,864.414978,884.059998,648.310974,707.247986,668.750732,3030723
2008-09-30,648.310974,687.603027,353.623993,461.675995,436.545837,9205564
2008-10-31,510.790009,579.551025,378.181000,412.562012,390.105225,8078616
2008-11-30,407.649994,491.144989,383.092987,486.233002,459.766144,5950438
2008-12-31,486.233002,500.967987,383.092987,417.472992,394.748932,5205240
2009-01-31,392.915985,432.207001,383.092987,388.003998,366.884003,1332157
2009-02-28,388.003998,486.233002,373.269989,461.675995,436.545837,43929562
2009-03-31,471.498993,736.716980,461.675995,687.603027,650.175110,92208617
2009-04-30,717.070984,805.476990,648.310974,677.780029,640.886780,43317224
2009-05-31,697.424988,707.247986,579.551025,609.018982,575.868591,5018947
2009-06-30,618.841980,707.247986,589.374023,687.603027,650.175110,4190266
2009-07-31,697.424988,697.424988,658.133972,677.780029,640.886780,14739083
2009-08-31,677.780029,717.070984,648.310974,687.603027,650.175110,1818759
2009-09-30,687.603027,756.362976,648.310974,667.956970,631.598389,4851473
2009-10-31,648.310974,746.539978,648.310974,717.070984,678.039063,18914529
2009-11-30,697.424988,717.070984,677.780029,697.424988,659.462463,2859678
2009-12-31,697.424988,736.716980,687.603027,726.893982,687.327393,12049431
2010-01-31,717.070984,746.539978,707.247986,746.539978,705.903931,17520815
2010-02-28,736.716980,923.351990,736.716980,874.237000,826.650085,44199300
2010-03-31,874.237000,1051.050049,874.237000,1041.229980,984.553284,57635258
2010-04-30,1001.940002,1051.050049,893.882996,1031.400024,975.258301,28440193
2010-05-31,1021.580017,1080.520020,962.643982,1051.050049,993.838806,29905140
2010-06-30,1021.580017,1090.339966,972.466003,1090.339966,1030.990112,36363524
2010-07-31,1080.520020,1316.270020,1060.869995,1227.859985,1161.024536,46295931
2010-08-31,1208.219971,1326.089966,1100.160034,1276.979980,1207.470825,66674856
2010-09-30,1276.979980,1424.319946,1218.040039,1335.910034,1263.193237,41644043
2010-10-31,1345.739990,1689.540039,1326.089966,1630.599976,1541.842407,61529224
2010-11-30,1640.420044,2603.070068,1610.949951,1910.000000,1806.034058,90580227
2010-12-31,1750.000000,1960.000000,1400.000000,1860.000000,1758.755615,331333500
2011-01-31,1860.000000,2050.000000,1670.000000,1710.000000,1616.920410,126288500
2011-02-28,1750.000000,1860.000000,1640.000000,1860.000000,1758.755615,113185500
2011-03-31,1820.000000,1890.000000,1750.000000,1770.000000,1673.654541,38615000
2011-04-30,1790.000000,1800.000000,1680.000000,1730.000000,1635.831787,31783500
2011-05-31,1730.000000,1760.000000,1670.000000,1720.000000,1626.376099,27598000
2011-06-30,1710.000000,1750.000000,1620.000000,1630.000000,1541.275024,42190000
2011-07-31,1660.000000,1670.000000,1400.000000,1440.000000,1361.617310,24535500
2011-08-31,1420.000000,1470.000000,930.000000,1120.000000,1059.035645,21443500
2011-09-30,1060.000000,1420.000000,1000.000000,1350.000000,1276.516235,16019500
2011-10-31,1270.000000,1390.000000,1220.000000,1270.000000,1200.870728,11064000
2011-11-30,1270.000000,1300.000000,1200.000000,1220.000000,1160.477295,8112000
2011-12-31,1240.000000,1290.000000,1210.000000,1220.000000,1160.477295,12458003
2012-01-31,1230.000000,1270.000000,1110.000000,1270.000000,1208.037842,35114500
2012-02-29,1250.000000,1270.000000,1190.000000,1230.000000,1169.989380,6230002
2012-03-31,1230.000000,1320.000000,1180.000000,1260.000000,1198.525757,14598500
2012-04-30,1270.000000,1360.000000,1070.000000,1070.000000,1017.795593,19423003
2012-05-31,1090.000000,1140.000000,1010.000000,1090.000000,1036.819946,4743000
2012-06-30,1080.000000,1240.000000,1080.000000,1210.000000,1150.965210,6743500
2012-07-31,1230.000000,1250.000000,1140.000000,1160.000000,1103.404541,3894500
2012-08-31,1180.000000,1190.000000,1130.000000,1150.000000,1093.892578,4717000
2012-09-30,1140.000000,1200.000000,1060.000000,1160.000000,1103.404541,11489500
2012-10-31,1160.000000,1210.000000,1120.000000,1150.000000,1093.892578,13271000
2012-11-30,1130.000000,1160.000000,1080.000000,1100.000000,1046.331909,6462503
2012-12-31,1100.000000,1190.000000,1100.000000,1180.000000,1122.428833,8691500
2013-01-31,1230.000000,1440.000000,1180.000000,1400.000000,1331.695190,35631000
2013-02-28,1410.000000,1430.000000,1330.000000,1400.000000,1331.695190,21653500
2013-03-31,1410.000000,1540.000000,1360.000000,1400.000000,1331.695190,19389027
2013-04-30,1400.000000,1420.000000,1310.000000,1360.000000,1293.646851,3000559
2013-05-31,1360.000000,1390.000000,1140.000000,1150.000000,1093.892578,2837051
2013-06-30,1150.000000,1190.000000,1090.000000,1110.000000,1055.844116,6635500
2013-07-31,1110.000000,1120.000000,910.000000,1000.000000,951.210876,8458000
2013-08-31,990.000000,1090.000000,950.000000,990.000000,941.698792,11207000
2013-09-30,1000.000000,1070.000000,990.000000,990.000000,941.698792,14480500
2013-10-31,1000.000000,1010.000000,960.000000,960.000000,913.162476,12153000
2013-11-30,980.000000,990.000000,910.000000,920.000000,875.114014,4590500
2013-12-31,920.000000,950.000000,880.000000,890.000000,846.577698,23144800
2014-01-31,890.000000,945.000000,885.000000,935.000000,889.382202,10498800
2014-02-28,930.000000,1090.000000,920.000000,1035.000000,984.503296,20121800
2014-03-31,1055.000000,1100.000000,1000.000000,1020.000000,970.235107,9169400
2014-04-30,1020.000000,1060.000000,1000.000000,1030.000000,979.747192,3857000
2014-05-31,1020.000000,1060.000000,1000.000000,1015.000000,965.479065,1631700
2014-06-30,1015.000000,1040.000000,990.000000,1000.000000,951.210876,15977700
2014-07-31,1000.000000,1070.000000,955.000000,990.000000,941.698792,14264000
2014-08-31,990.000000,1035.000000,945.000000,950.000000,903.650391,15074700
2014-09-30,955.000000,965.000000,895.000000,915.000000,870.357971,4283200
2014-10-31,910.000000,945.000000,885.000000,910.000000,865.601868,3237300
2014-11-30,910.000000,935.000000,800.000000,835.000000,794.261047,17199600
2014-12-31,835.000000,900.000000,815.000000,835.000000,794.261047,7875800
2015-01-31,830.000000,840.000000,770.000000,795.000000,756.212646,19489300
2015-02-28,790.000000,820.000000,770.000000,800.000000,760.968750,34343200
2015-03-31,795.000000,805.000000,680.000000,685.000000,651.579468,14053300
2015-04-30,685.000000,770.000000,660.000000,720.000000,684.871826,4240400
2015-05-31,715.000000,725.000000,650.000000,675.000000,642.067322,3909700
2015-06-30,670.000000,700.000000,625.000000,650.000000,618.287109,2805800
2015-07-31,665.000000,665.000000,426.000000,447.000000,425.191284,12827800
2015-08-31,450.000000,580.000000,439.000000,540.000000,513.653870,5109400
2015-09-30,535.000000,690.000000,500.000000,665.000000,632.555237,2739600
2015-10-31,665.000000,685.000000,550.000000,595.000000,565.970459,3774100
2015-11-30,595.000000,595.000000,540.000000,595.000000,565.970459,2816700
2015-12-31,595.000000,620.000000,575.000000,605.000000,575.482605,4759300
2016-01-31,610.000000,615.000000,570.000000,570.000000,542.190186,2799300
2016-02-29,585.000000,615.000000,570.000000,575.000000,546.946289,3609400
2016-03-31,575.000000,580.000000,540.000000,550.000000,523.165955,7516904
2016-04-30,550.000000,560.000000,480.000000,494.000000,469.898193,11438404
2016-05-31,494.000000,540.000000,488.000000,525.000000,499.385712,36337800
2016-06-30,525.000000,965.000000,525.000000,910.000000,865.601868,190199000
2016-07-31,910.000000,1090.000000,835.000000,835.000000,794.261047,176439400
2016-08-31,835.000000,890.000000,615.000000,830.000000,789.505066,1360808800
2016-09-30,840.000000,1015.000000,840.000000,955.000000,908.406372,328996200
2016-10-31,955.000000,970.000000,770.000000,805.000000,765.724731,232863404
2016-11-30,805.000000,870.000000,765.000000,835.000000,794.261047,97398900
2016-12-31,845.000000,990.000000,820.000000,980.000000,932.186707,217075900
2017-01-31,980.000000,1170.000000,945.000000,990.000000,941.698792,315300800
2017-02-28,970.000000,1060.000000,945.000000,1040.000000,989.259338,349686600
2017-03-31,1040.000000,1300.000000,1040.000000,1270.000000,1208.037842,424969400
2017-04-30,1270.000000,1355.000000,1180.000000,1280.000000,1217.549927,205398100
2017-05-31,1280.000000,1300.000000,1150.000000,1170.000000,1112.916748,90362400
2017-06-30,1170.000000,1330.000000,1170.000000,1290.000000,1227.062012,160920800
2017-07-31,1290.000000,1440.000000,1250.000000,1385.000000,1317.427002,163295400
2017-08-31,1385.000000,1395.000000,1255.000000,1295.000000,1231.818115,100306400
2017-09-30,1270.000000,1315.000000,1160.000000,1240.000000,1179.501587,121922900
2017-10-31,1245.000000,1295.000000,1170.000000,1220.000000,1160.477295,106354600
2017-11-30,1220.000000,1375.000000,1180.000000,1350.000000,1284.134644,138862300
2017-12-31,1350.000000,1470.000000,1255.000000,1400.000000,1331.695190,109594500
2018-01-31,1400.000000,1505.000000,1350.000000,1380.000000,1312.671021,83212600
2018-02-28,1365.000000,1370.000000,1160.000000,1170.000000,1112.916748,75822500
2018-03-31,1175.000000,1230.000000,1030.000000,1035.000000,984.503296,64629600
2018-04-30,1035.000000,1115.000000,905.000000,1110.000000,1055.844116,224557300
2018-05-31,1110.000000,1140.000000,945.000000,950.000000,925.654236,61905600
2018-06-30,950.000000,1060.000000,915.000000,995.000000,969.500977,67426700
2018-07-31,1005.000000,1055.000000,895.000000,920.000000,896.423035,108071900
2018-08-31,925.000000,935.000000,865.000000,930.000000,906.166748,50752600
2018-09-30,940.000000,950.000000,830.000000,860.000000,837.960693,41184900
2018-10-31,870.000000,940.000000,805.000000,895.000000,872.063721,198804600
2018-11-30,895.000000,970.000000,855.000000,915.000000,891.551147,147087500
2018-12-31,915.000000,1210.000000,915.000000,1105.000000,1076.682007,293809100
2019-01-31,1115.000000,1290.000000,1110.000000,1190.000000,1159.503662,199922600
2019-02-28,1195.000000,1240.000000,1055.000000,1065.000000,1037.707153,51645400
2019-03-31,1060.000000,1135.000000,1020.000000,1065.000000,1037.707153,50279700
2019-04-30,1065.000000,1100.000000,960.000000,980.000000,980.000000,65175700
