Date,Open,High,Low,Close,Adj Close,Volume
2016-09-30,2227.209961,2722.139893,2227.209961,2598.409912,2505.506104,425995
2016-10-31,2598.409912,3075.750000,2598.409912,3075.750000,2965.779053,571278
2016-11-30,3075.750000,3075.750000,2768.169922,2768.169922,2669.196289,114
2016-12-31,2768.169922,2812.110107,2109.080078,2636.360107,2542.099365,25376
2017-01-31,2636.360107,2636.360107,1977.270020,2328.780029,2245.516357,381437
2017-02-28,2328.780029,2706.659912,2284.840088,2328.780029,2245.516357,192882
2017-03-31,2337.570068,2460.600098,2196.959961,2416.659912,2330.254395,795416
2017-04-30,2416.659912,2627.570068,2276.050049,2460.600098,2372.623291,261839
2017-05-31,2460.600098,3163.629883,2460.600098,2741.810059,2690.887695,3380687
2017-06-30,2741.810059,3163.629883,2741.810059,2987.870117,2932.377930,9354388
2017-07-31,2987.870117,3163.629883,2943.929932,3031.810059,2975.501465,7719749
2017-08-31,3031.810059,3137.260010,2820.899902,2820.899902,2768.508545,62473
2017-09-30,2820.899902,3470.409912,2460.600098,3470.409912,3405.955566,3832992
2017-10-31,3461.280029,3790.050049,3461.280029,3643.929932,3576.252686,968940
2017-11-30,3643.929932,4475.000000,3516.070068,3516.070068,3450.767578,135991
2017-12-31,3516.070068,3716.989990,3516.070068,3707.860107,3638.995605,78510
2018-01-31,3653.060059,3707.860107,3561.729980,3707.860107,3638.995605,6679
2018-02-28,3707.860107,3707.860107,3561.729980,3698.719971,3630.025391,54747
2018-03-31,3698.719971,3698.719971,3607.399902,3698.719971,3630.025391,766
2018-04-30,3698.719971,3726.120117,3653.060059,3726.120117,3656.916504,3503
2018-05-31,3726.120117,3726.120117,3726.120117,3726.120117,3706.655273,438
2018-06-30,3726.120117,3726.120117,3689.590088,3689.590088,3670.316162,438
2018-07-31,3689.590088,5296.939941,3105.100098,5296.939941,5269.269531,313925
2018-08-31,5296.939941,5479.589844,4840.310059,5479.589844,5450.965332,389591
2018-09-30,5479.589844,9000.000000,5000.000000,8000.000000,7958.208984,1930028
2018-10-31,6800.000000,7700.000000,6200.000000,6950.000000,6913.694336,155100
2018-11-30,6950.000000,7050.000000,6400.000000,7025.000000,7025.000000,23700
2018-12-31,7025.000000,7025.000000,7025.000000,7025.000000,7025.000000,0
2019-01-31,5800.000000,7000.000000,5800.000000,7000.000000,7000.000000,58200
2019-02-28,7000.000000,7075.000000,6050.000000,7075.000000,7075.000000,8200
2019-03-31,7075.000000,8700.000000,7000.000000,7250.000000,7250.000000,20200
2019-04-30,7250.000000,7250.000000,7000.000000,7000.000000,7000.000000,400
