Date,Open,High,Low,Close,Adj Close,Volume
2013-01-31,9850.000000,11300.000000,9650.000000,11000.000000,10268.877930,215563503
2013-02-28,10700.000000,11400.000000,10500.000000,11400.000000,10642.290039,211732500
2013-03-31,11000.000000,11250.000000,10450.000000,10750.000000,10035.494141,252265506
2013-04-30,10700.000000,11150.000000,10350.000000,10350.000000,9662.081055,231908000
2013-05-31,10350.000000,10350.000000,8900.000000,10000.000000,9396.548828,463347500
2013-06-30,9950.000000,10450.000000,9100.000000,10400.000000,9772.414063,203827500
2013-07-31,10400.000000,10950.000000,8500.000000,9050.000000,8503.877930,248400500
2013-08-31,9100.000000,12500.000000,8450.000000,10000.000000,9396.548828,310653000
2013-09-30,9750.000000,10800.000000,9750.000000,10450.000000,9819.394531,205497500
2013-10-31,10250.000000,10650.000000,9550.000000,9650.000000,9067.671875,226698000
2013-11-30,9650.000000,9850.000000,9250.000000,9600.000000,9062.514648,174072000
2013-12-31,9600.000000,10350.000000,9250.000000,9925.000000,9369.318359,341800900
2014-01-31,9900.000000,10550.000000,9700.000000,10225.000000,9652.522461,292574600
2014-02-28,10200.000000,11125.000000,10150.000000,10600.000000,10006.526367,375541800
2014-03-31,10700.000000,11250.000000,10425.000000,11000.000000,10384.132813,368626000
2014-04-30,11000.000000,11525.000000,10775.000000,10775.000000,10241.556641,228573700
2014-05-31,11150.000000,11400.000000,10700.000000,11000.000000,10455.419922,219559700
2014-06-30,11000.000000,11800.000000,10875.000000,11600.000000,11025.714844,300634800
2014-07-31,11600.000000,11850.000000,10950.000000,11200.000000,10645.516602,181120400
2014-08-31,11700.000000,13125.000000,11625.000000,13075.000000,12427.690430,299237400
2014-09-30,13025.000000,13575.000000,12050.000000,13050.000000,12403.928711,290411000
2014-10-31,13075.000000,13525.000000,12500.000000,13100.000000,12451.452148,238222200
2014-11-30,13200.000000,13425.000000,12825.000000,13125.000000,12475.215820,205387600
2014-12-31,13125.000000,13425.000000,12800.000000,13375.000000,12760.993164,236179500
2015-01-31,13350.000000,14550.000000,13250.000000,14100.000000,13452.710938,230571500
2015-02-28,14150.000000,14825.000000,14025.000000,14825.000000,14144.427734,304450300
2015-03-31,14875.000000,15600.000000,12900.000000,13475.000000,12856.403320,413703700
2015-04-30,13475.000000,14500.000000,13400.000000,14125.000000,13565.788086,279971000
2015-05-31,14000.000000,14125.000000,13050.000000,13500.000000,12965.531250,283594700
2015-06-30,13600.000000,13900.000000,12650.000000,13100.000000,12581.368164,224762900
2015-07-31,12925.000000,13900.000000,11000.000000,12900.000000,12389.287109,367526100
2015-08-31,12850.000000,12850.000000,11300.000000,12275.000000,11789.030273,258212100
2015-09-30,12300.000000,13775.000000,11875.000000,12900.000000,12389.287109,346581000
2015-10-31,12800.000000,13750.000000,12375.000000,12375.000000,11885.070313,295857900
2015-11-30,12700.000000,13800.000000,12700.000000,13300.000000,12827.827148,248858000
2015-12-31,13300.000000,13550.000000,12750.000000,13100.000000,12634.924805,375415800
2016-01-31,13100.000000,13575.000000,12875.000000,13475.000000,12996.613281,425202500
2016-02-29,13475.000000,13925.000000,13050.000000,13300.000000,12827.827148,349805700
2016-03-31,13300.000000,13450.000000,12775.000000,13050.000000,12586.701172,216387400
2016-04-30,13100.000000,13300.000000,12875.000000,13000.000000,12538.477539,320311200
2016-05-31,13100.000000,13450.000000,12625.000000,13325.000000,12851.937500,364043300
2016-06-30,13375.000000,14675.000000,13200.000000,14450.000000,13936.999023,486707800
2016-07-31,14375.000000,15500.000000,14375.000000,15050.000000,14515.697266,500606800
2016-08-31,14850.000000,16000.000000,14800.000000,15700.000000,15142.622070,422722700
2016-09-30,15950.000000,16200.000000,15350.000000,15525.000000,14973.834961,305708500
2016-10-31,15500.000000,15650.000000,13950.000000,14300.000000,13792.324219,466344100
2016-11-30,14300.000000,15550.000000,14125.000000,15500.000000,14949.722656,386833300
2016-12-31,15500.000000,15875.000000,14950.000000,15300.000000,14829.414063,212042300
2017-01-31,15500.000000,15700.000000,15000.000000,15450.000000,14974.800781,256320400
2017-02-28,15400.000000,17000.000000,15350.000000,16550.000000,16040.967773,450679100
2017-03-31,16575.000000,18000.000000,16575.000000,17750.000000,17204.054688,358787000
2017-04-30,17750.000000,18550.000000,16800.000000,17150.000000,16748.001953,624365700
2017-05-31,17150.000000,18325.000000,17150.000000,18150.000000,17724.562500,377102000
2017-06-30,18400.000000,19000.000000,18075.000000,18700.000000,18261.669922,304497700
2017-07-31,18875.000000,19200.000000,18500.000000,18950.000000,18505.810547,221972200
2017-08-31,18950.000000,20375.000000,18675.000000,20300.000000,19824.167969,297943300
2017-09-30,20550.000000,21375.000000,20050.000000,20900.000000,20410.101563,333821800
2017-10-31,21000.000000,21625.000000,20350.000000,20350.000000,19872.994141,355408500
2017-11-30,20350.000000,22750.000000,20350.000000,21900.000000,21467.291016,279171300
2017-12-31,21900.000000,23450.000000,21325.000000,22725.000000,22275.986328,337026000
2018-01-31,22850.000000,24700.000000,22850.000000,23175.000000,22717.095703,294815000
2018-02-28,23100.000000,23800.000000,22525.000000,23300.000000,22839.628906,370486800
