Date,Open,High,Low,Close,Adj Close,Volume
2007-07-31,1708.489990,1708.489990,1290.589966,1597.869995,874.758423,3306550811
2007-08-31,1585.579956,1782.239990,1511.829956,1733.069946,948.773926,1767785824
2007-09-30,1757.660034,1991.189941,1683.910034,1855.989990,1016.067139,2447603395
2007-10-31,1892.859985,1917.439941,1597.869995,1745.359985,955.502197,3982505883
2007-11-30,1769.949951,1855.989990,1585.579956,1720.780029,942.045898,1528251440
2007-12-31,1720.780029,1745.359985,1253.709961,1634.739990,894.943054,2286661224
2008-01-31,1659.319946,1708.489990,1560.989990,1610.160034,881.486755,1413670337
2008-02-29,1573.290039,1610.160034,1352.040039,1548.699951,847.840210,1443629550
2008-03-31,1548.699951,1585.579956,1278.290039,1413.500000,773.824585,2316377381
2008-04-30,1413.500000,1536.410034,1327.459961,1425.790039,780.552856,1521845485
2008-05-31,1425.790039,1438.079956,1266.000000,1278.290039,699.803528,1026267061
2008-06-30,1302.880005,1499.540039,1290.589966,1462.660034,925.404114,1509112896
2008-07-31,1462.660034,1548.699951,1302.880005,1388.920044,878.750122,891921969
2008-08-31,1376.619995,1438.079956,971.012024,1302.880005,824.313660,1345644546
2008-09-30,1302.880005,1302.880005,560.482971,766.976990,485.255463,1487183756
2008-10-31,786.643005,1007.890015,609.648010,732.560974,463.480927,2004413681
2008-11-30,722.728027,1106.219971,678.479004,995.594971,629.898865,1439306372
2008-12-31,995.594971,1118.510010,870.223999,894.806030,566.131104,1279403552
2009-01-31,875.140015,899.723022,830.890991,855.473999,541.246277,928227139
2009-02-28,835.807983,1118.510010,825.974976,1069.339966,676.556213,1180804289
2009-03-31,1106.219971,1413.500000,1044.760010,1364.329956,863.192261,1397203400
2009-04-30,1401.209961,1511.829956,1192.260010,1462.660034,925.404114,2284089282
2009-05-31,1487.250000,1843.689941,1450.369995,1560.989990,1057.121460,1635345537
2009-06-30,1597.869995,2101.810059,1536.410034,2052.649902,1390.079346,2200807773
2009-07-31,2089.520020,2126.389893,1819.109985,2015.770020,1365.103882,1247620896
2009-08-31,1954.319946,2433.679932,1905.150024,2310.760010,1564.874878,918090898
2009-09-30,2298.469971,2605.750000,2101.810059,2298.469971,1556.551880,1163592923
2009-10-31,2310.760010,2433.679932,2114.100098,2187.850098,1481.638672,1007882098
2009-11-30,2237.020020,2323.050049,2150.979980,2310.760010,1564.874878,790015488
2009-12-31,2421.379883,2433.679932,2212.429932,2298.469971,1556.551880,910480838
2010-01-31,2298.469971,2323.050049,2040.349976,2200.139893,1489.961548,962100708
2010-02-28,2200.139893,2777.830078,2163.270020,2630.340088,1781.298096,1370244275
2010-03-31,2581.169922,2851.580078,2433.679932,2851.580078,1931.124878,1435243535
2010-04-30,2827.000000,2876.159912,2310.760010,2630.340088,1781.298096,1430244062
2010-05-31,2532.010010,2999.080078,2507.419922,2949.909912,1997.714966,944044230
2010-06-30,2876.159912,3097.409912,2753.250000,2949.909912,2075.247803,793777298
2010-07-31,2876.159912,2999.080078,2679.500000,2900.750000,2040.664185,708098765
2010-08-31,2949.909912,3564.479980,2851.580078,3539.889893,2490.295654,846640937
2010-09-30,3367.810059,3539.889893,3244.899902,3441.560059,2421.121094,886046876
2010-10-31,3490.729980,3564.479980,3121.989990,3146.570068,2213.596680,657750120
2010-11-30,3294.070068,3392.399902,2999.080078,3195.739990,2248.187744,861335276
2010-12-31,3171.149902,3392.399902,2630.340088,2925.330078,2070.782715,2372479082
2011-01-31,2999.080078,3072.820068,2675.000000,2900.000000,2052.852051,2042977040
2011-02-28,2950.000000,3400.000000,2850.000000,3400.000000,2406.791992,2235244000
2011-03-31,3425.000000,3625.000000,3275.000000,3575.000000,2530.670898,1271165000
2011-04-30,3675.000000,3675.000000,3400.000000,3600.000000,2548.368164,1373017000
2011-05-31,3575.000000,3625.000000,3350.000000,3600.000000,2548.368164,957735000
2011-06-30,3650.000000,4075.000000,3575.000000,3925.000000,2878.320313,1193063000
2011-07-31,4025.000000,4050.000000,3325.000000,3425.000000,2511.655273,1714605000
2011-08-31,3425.000000,3650.000000,2550.000000,3150.000000,2309.989258,2317728000
2011-09-30,2875.000000,3650.000000,2750.000000,3575.000000,2621.655029,1763780000
2011-10-31,3400.000000,3700.000000,3150.000000,3200.000000,2346.656250,1667233000
2011-11-30,3200.000000,3500.000000,3100.000000,3375.000000,2474.988770,977781000
2011-12-31,3350.000000,3575.000000,3300.000000,3350.000000,2456.655762,1261986006
2012-01-31,3375.000000,3375.000000,3000.000000,3225.000000,2364.989502,2680360000
2012-02-29,3175.000000,3475.000000,3175.000000,3425.000000,2511.655273,1466339004
2012-03-31,3475.000000,3700.000000,3400.000000,3700.000000,2713.321045,976839000
2012-04-30,3700.000000,3725.000000,3325.000000,3450.000000,2529.988525,951375000
2012-05-31,3450.000000,3675.000000,3275.000000,3600.000000,2719.846191,684865000
2012-06-30,3625.000000,4150.000000,3425.000000,4150.000000,3135.377930,1083522000
2012-07-31,4150.000000,4300.000000,3675.000000,3900.000000,2946.499756,675931000
2012-08-31,3950.000000,4150.000000,3800.000000,4100.000000,3097.602539,840415000
2012-09-30,4025.000000,4200.000000,3950.000000,4125.000000,3116.489990,812004000
2012-10-31,4150.000000,4450.000000,4075.000000,4125.000000,3116.489990,627004000
2012-11-30,4225.000000,4225.000000,3850.000000,3900.000000,2946.499756,1027754006
2012-12-31,3900.000000,4525.000000,3900.000000,4525.000000,3418.695068,862634000
2013-01-31,4500.000000,5075.000000,4350.000000,5025.000000,3796.450928,850877000
2013-02-28,4950.000000,5025.000000,4725.000000,5000.000000,3777.563721,874877000
2013-03-31,5025.000000,5375.000000,4900.000000,5250.000000,3966.441895,792969012
2013-04-30,5200.000000,5275.000000,4850.000000,4850.000000,3806.739502,1249367000
2013-05-31,4850.000000,4950.000000,4125.000000,4500.000000,3532.026123,1461397006
2013-06-30,4525.000000,4525.000000,3725.000000,4450.000000,3492.781738,1402867000
2013-07-31,4450.000000,4450.000000,3125.000000,3550.000000,2786.376465,1867718000
2013-08-31,3600.000000,5150.000000,3275.000000,3975.000000,3119.956787,1904217000
2013-09-30,4025.000000,4475.000000,4025.000000,4300.000000,3375.047607,1350634000
2013-10-31,4200.000000,4300.000000,3675.000000,3825.000000,3002.222656,1335928000
2013-11-30,3850.000000,4000.000000,3650.000000,3925.000000,3080.711914,645371000
2013-12-31,3925.000000,4762.500000,3800.000000,4350.000000,3414.291992,1143581800
2014-01-31,4412.500000,4825.000000,4200.000000,4550.000000,3571.270996,1269950800
2014-02-28,4500.000000,5125.000000,4500.000000,4725.000000,3708.627441,1515707000
2014-03-31,4787.500000,5175.000000,4762.500000,4912.500000,4053.983887,1335359600
2014-04-30,4912.500000,5412.500000,4887.500000,5087.500000,4198.400879,959078600
2014-05-31,5100.000000,5125.000000,4812.500000,4862.500000,4012.722168,1027741200
2014-06-30,4912.500000,5500.000000,4812.500000,5125.000000,4229.346680,1663741600
2014-07-31,5125.000000,5325.000000,5012.500000,5187.500000,4280.924316,781751800
2014-08-31,5250.000000,5350.000000,4912.500000,5037.500000,4157.138672,982593000
2014-09-30,5050.000000,5187.500000,4650.000000,5175.000000,4270.608887,1192413600
2014-10-31,5187.500000,5362.500000,5050.000000,5262.500000,4342.817871,654171400
2014-11-30,5275.000000,5437.500000,5062.500000,5387.500000,4445.972168,712584400
2014-12-31,5387.500000,5687.500000,5300.000000,5500.000000,4538.811523,906004800
2015-01-31,5500.000000,6150.000000,5475.000000,6000.000000,4951.431152,919254200
2015-02-28,5950.000000,6237.500000,5875.000000,6237.500000,5147.424805,738033000
2015-03-31,6237.500000,6275.000000,5175.000000,5375.000000,4596.418457,1131009600
2015-04-30,5375.000000,5862.500000,5350.000000,5387.500000,4607.107422,1031374800
2015-05-31,5400.000000,5412.500000,4675.000000,5025.000000,4297.116211,1126575800
2015-06-30,5062.500000,5200.000000,4637.500000,4762.500000,4072.640381,924534000
2015-07-31,4700.000000,5037.500000,4062.500000,4550.000000,3890.921387,1487169400
2015-08-31,4500.000000,4500.000000,3575.000000,3962.500000,3388.522217,758042600
2015-09-30,4000.000000,4825.000000,3837.500000,4350.000000,3719.891846,1059715000
2015-10-31,4337.500000,4637.500000,4075.000000,4250.000000,3634.376953,914341200
2015-11-30,4375.000000,4625.000000,4225.000000,4625.000000,3955.057617,618563200
2015-12-31,4625.000000,4800.000000,4500.000000,4800.000000,4104.708496,870653400
2016-01-31,4800.000000,5200.000000,4587.500000,4775.000000,4083.329346,1198625600
2016-02-29,4737.500000,5187.500000,4687.500000,5150.000000,4404.010254,987847600
2016-03-31,5112.500000,5225.000000,4637.500000,4825.000000,4349.039551,661858400
2016-04-30,4812.500000,4937.500000,4325.000000,4512.500000,4067.365723,957494600
2016-05-31,4500.000000,4850.000000,4425.000000,4762.500000,4292.704590,742642200
2016-06-30,4750.000000,5237.500000,4662.500000,5050.000000,4551.844238,1168671400
2016-07-31,5112.500000,5975.000000,5100.000000,5612.500000,5058.856445,1377420800
2016-08-31,5550.000000,5875.000000,5250.000000,5600.000000,5047.589844,886522800
2016-09-30,5662.500000,5825.000000,5375.000000,5737.500000,5171.526367,820789400
2016-10-31,5737.500000,5950.000000,5012.500000,5250.000000,4732.115234,1081914400
2016-11-30,5250.000000,5862.500000,5250.000000,5787.500000,5216.593750,634304000
2016-12-31,5787.500000,5800.000000,5450.000000,5450.000000,4912.386719,549202600
2017-01-31,5487.500000,5800.000000,5450.000000,5650.000000,5092.657715,902688600
2017-02-28,5700.000000,6012.500000,5600.000000,5850.000000,5272.928711,758620600
2017-03-31,5900.000000,6212.500000,5700.000000,5850.000000,5522.145996,707339600
2017-04-30,5850.000000,6650.000000,5750.000000,6300.000000,5946.926270,831380800
2017-05-31,6300.000000,6425.000000,6075.000000,6375.000000,6017.723145,506121600
2017-06-30,6387.500000,6825.000000,6337.500000,6825.000000,6442.503418,715058600
2017-07-31,6837.500000,6837.500000,6525.000000,6550.000000,6182.915527,680004000
2017-08-31,6550.000000,6775.000000,6400.000000,6725.000000,6348.107910,740669600
2017-09-30,6725.000000,7150.000000,6575.000000,7050.000000,6654.893555,949248500
2017-10-31,7100.000000,7600.000000,6925.000000,7400.000000,6985.278320,950089000
2017-11-30,7400.000000,8100.000000,7300.000000,8000.000000,7551.652344,711739200
2017-12-31,8000.000000,8300.000000,7650.000000,8150.000000,7693.245605,821884800
2018-01-31,8200.000000,9050.000000,7925.000000,8300.000000,7834.838867,716434400
2018-02-28,8400.000000,8475.000000,7525.000000,7675.000000,7244.866699,853675100
2018-03-31,7575.000000,8100.000000,6875.000000,7125.000000,6901.796875,360999400
2018-04-30,7125.000000,7625.000000,6525.000000,7050.000000,6829.146484,1068199300
2018-05-31,7050.000000,7450.000000,6425.000000,6850.000000,6635.411621,569850000
2018-06-30,6975.000000,6975.000000,6250.000000,6650.000000,6441.676758,727204900
2018-07-31,6700.000000,7425.000000,6525.000000,6900.000000,6683.845215,793126400
2018-08-31,6900.000000,6950.000000,6200.000000,6725.000000,6514.327637,661102900
2018-09-30,6600.000000,6850.000000,6175.000000,6850.000000,6635.411621,647652100
2018-10-31,6900.000000,7650.000000,6800.000000,7400.000000,7168.182129,1065567600
2018-11-30,7550.000000,7725.000000,7100.000000,7375.000000,7143.964844,674617700
2018-12-31,7375.000000,8050.000000,7050.000000,7450.000000,7216.615723,1265532400
2019-01-31,7500.000000,7675.000000,6950.000000,7125.000000,6901.796875,862129300
2019-02-28,7150.000000,7525.000000,6650.000000,7475.000000,7240.832520,680715500
2019-03-31,7500.000000,8125.000000,7300.000000,7725.000000,7483.000488,809665000
2019-04-30,7725.000000,7775.000000,6975.000000,7725.000000,7483.000488,791641000
